episode,outcome,reward,loss,epsilon,buffer,moves
4554,D,14.51,0.092,0.01,50000,81
4555,W,12.93,0.086,0.01,50000,69
4556,L,8.35,0.098,0.01,50000,65
4557,L,10.43,0.118,0.01,50000,61
4558,D,13.7,0.126,0.01,50000,81
4559,W,3.35,0.087,0.01,50000,12
4560,W,11.82,0.116,0.01,50000,46
4561,L,7.67,0.115,0.01,50000,31
4562,L,9.55,0.135,0.01,50000,41
4563,L,8.37,0.098,0.01,50000,53
4564,L,13.72,0.098,0.01,50000,74
4565,D,14.02,0.11,0.01,50000,81
4566,L,13.65,0.09,0.01,50000,60
4567,L,14.36,0.08,0.01,50000,52
4568,L,10.63,0.098,0.01,50000,55
4569,D,14.61,0.088,0.01,50000,81
4570,W,11.73,0.107,0.01,50000,37
4571,L,10.87,0.117,0.01,50000,58
4572,L,0.28,0.119,0.01,50000,16
4573,W,13.55,0.105,0.01,50000,50
4574,L,7.36,0.086,0.01,50000,29
4575,W,9.25,0.087,0.01,50000,30
4576,D,13.77,0.107,0.01,50000,81
4577,W,13.98,0.135,0.01,50000,75
4578,L,12.59,0.112,0.01,50000,65
4579,L,8.23,0.106,0.01,50000,41
4580,W,18.4,0.144,0.01,50000,68
4581,W,8.53,0.077,0.01,50000,29
4582,W,13.11,0.124,0.01,50000,55
4583,W,12.68,0.09,0.01,50000,72
4584,D,13.87,0.098,0.01,50000,81
4585,L,6.83,0.109,0.01,50000,32
4586,L,7.07,0.123,0.01,50000,30
4587,L,12.13,0.112,0.01,50000,67
4588,L,4.4,0.082,0.01,50000,27
4589,W,18.72,0.127,0.01,50000,54
4590,L,14.03,0.092,0.01,50000,65
4591,W,5.86,0.083,0.01,50000,23
4592,L,13.82,0.126,0.01,50000,60
4593,D,10.89,0.123,0.01,50000,81
4594,L,11.84,0.098,0.01,50000,49
4595,D,17.38,0.102,0.01,50000,81
4596,W,13.62,0.083,0.01,50000,33
4597,W,6.08,0.07,0.01,50000,25
4598,W,10.2,0.068,0.01,50000,42
4599,W,3.35,0.085,0.01,50000,12
4600,L,11.48,0.093,0.01,50000,43
4601,W,16.89,0.118,0.01,50000,73
4602,W,12.43,0.093,0.01,50000,38
4603,W,12.79,0.067,0.01,50000,41
4604,L,12.35,0.121,0.01,50000,48
4605,L,9.11,0.122,0.01,50000,39
4606,L,4.36,0.099,0.01,50000,30
4607,L,9.37,0.08,0.01,50000,45
4608,W,14.84,0.123,0.01,50000,54
4609,D,15.99,0.096,0.01,50000,81
4610,L,12.68,0.109,0.01,50000,79
4611,L,11.93,0.103,0.01,50000,45
4612,L,12.23,0.118,0.01,50000,56
4613,L,10.69,0.062,0.01,50000,61
4614,L,8.38,0.143,0.01,50000,36
4615,L,7.79,0.102,0.01,50000,33
4616,L,8.78,0.113,0.01,50000,50
4617,D,12.38,0.102,0.01,50000,81
4618,L,9.24,0.086,0.01,50000,44
4619,L,9.1,0.095,0.01,50000,55
4620,L,10.52,0.084,0.01,50000,74
4621,L,14.17,0.111,0.01,50000,81
4622,W,18.61,0.142,0.01,50000,75
4623,W,12.59,0.121,0.01,50000,65
4624,L,9.46,0.112,0.01,50000,46
4625,L,10.36,0.121,0.01,50000,56
4626,W,17.27,0.082,0.01,50000,53
4627,W,12.7,0.09,0.01,50000,47
4628,D,11.45,0.115,0.01,50000,81
4629,L,10.11,0.114,0.01,50000,49
4630,L,5.73,0.131,0.01,50000,29
4631,W,19.0,0.085,0.01,50000,74
4632,W,4.38,0.13,0.01,50000,15
4633,W,4.38,0.09,0.01,50000,15
4634,L,11.3,0.116,0.01,50000,78
4635,L,13.68,0.126,0.01,50000,81
4636,W,19.67,0.115,0.01,50000,62
4637,D,14.94,0.101,0.01,50000,81
4638,D,15.2,0.125,0.01,50000,81
4639,W,13.97,0.13,0.01,50000,48
4640,W,13.37,0.114,0.01,50000,45
4641,D,16.12,0.116,0.01,50000,81
4642,D,14.81,0.111,0.01,50000,81
4643,D,13.92,0.103,0.01,50000,81
4644,W,16.84,0.131,0.01,50000,79
4645,L,3.83,0.09,0.01,50000,23
4646,D,15.4,0.143,0.01,50000,81
4647,L,7.34,0.099,0.01,50000,33
4648,L,11.68,0.095,0.01,50000,68
4649,W,17.05,0.104,0.01,50000,60
4650,L,13.77,0.114,0.01,50000,79
4651,L,13.29,0.124,0.01,50000,76
4652,L,13.74,0.133,0.01,50000,76
4653,W,7.29,0.103,0.01,50000,23
4654,W,2.75,0.109,0.01,50000,13
4655,D,15.54,0.099,0.01,50000,81
4656,W,16.65,0.097,0.01,50000,65
4657,L,15.61,0.075,0.01,50000,81
4658,L,8.68,0.13,0.01,50000,30
4659,L,11.88,0.124,0.01,50000,52
4660,W,10.82,0.096,0.01,50000,41
4661,W,10.72,0.138,0.01,50000,57
4662,L,15.07,0.112,0.01,50000,81
4663,W,11.24,0.084,0.01,50000,41
4664,W,18.95,0.119,0.01,50000,54
4665,W,11.93,0.077,0.01,50000,38
4666,W,15.04,0.065,0.01,50000,65
4667,W,5.94,0.132,0.01,50000,23
4668,L,8.45,0.141,0.01,50000,31
4669,D,13.24,0.113,0.01,50000,81
4670,W,10.19,0.145,0.01,50000,30
4671,L,14.18,0.088,0.01,50000,70
4672,L,8.83,0.078,0.01,50000,36
4673,W,10.76,0.103,0.01,50000,37
4674,D,16.04,0.103,0.01,50000,81
4675,D,14.33,0.104,0.01,50000,81
4676,D,14.65,0.085,0.01,50000,81
4677,L,12.11,0.106,0.01,50000,72
4678,W,17.62,0.062,0.01,50000,79
4679,W,16.7,0.098,0.01,50000,70
4680,L,6.0,0.13,0.01,50000,31
4681,L,6.0,0.089,0.01,50000,25
4682,D,16.74,0.095,0.01,50000,81
4683,D,16.75,0.098,0.01,50000,81
4684,W,5.84,0.103,0.01,50000,17
4685,D,15.79,0.12,0.01,50000,81
4686,L,12.47,0.088,0.01,50000,45
4687,D,18.32,0.108,0.01,50000,81
4688,L,13.95,0.109,0.01,50000,77
4689,W,17.13,0.101,0.01,50000,56
4690,W,11.15,0.117,0.01,50000,34
4691,L,15.03,0.097,0.01,50000,49
4692,L,8.18,0.091,0.01,50000,44
4693,W,14.19,0.081,0.01,50000,79
4694,L,12.4,0.076,0.01,50000,57
4695,L,12.4,0.093,0.01,50000,56
4696,L,2.82,0.115,0.01,50000,21
4697,W,2.75,0.114,0.01,50000,13
4698,L,16.62,0.099,0.01,50000,71
4699,L,6.01,0.075,0.01,50000,29
4700,W,10.56,0.108,0.01,50000,49
4701,W,7.25,0.077,0.01,50000,27
4702,L,12.82,0.092,0.01,50000,53
4703,L,11.24,0.131,0.01,50000,57
4704,L,2.14,0.131,0.01,50000,17
4705,L,7.68,0.09,0.01,50000,41
4706,L,6.62,0.107,0.01,50000,35
4707,W,12.7,0.07,0.01,50000,79
4708,W,12.18,0.121,0.01,50000,51
4709,L,7.23,0.089,0.01,50000,27
4710,L,4.73,0.093,0.01,50000,28
4711,L,3.36,0.084,0.01,50000,26
4712,L,12.21,0.116,0.01,50000,81
4713,L,11.62,0.135,0.01,50000,66
4714,W,11.63,0.092,0.01,50000,59
4715,W,15.41,0.122,0.01,50000,46
4716,W,10.31,0.121,0.01,50000,37
4717,D,13.43,0.081,0.01,50000,81
4718,L,10.62,0.109,0.01,50000,40
4719,W,6.4,0.151,0.01,50000,20
4720,L,5.7,0.133,0.01,50000,32
4721,L,12.1,0.084,0.01,50000,58
4722,L,8.49,0.112,0.01,50000,58
4723,L,10.59,0.111,0.01,50000,35
4724,L,8.98,0.114,0.01,50000,31
4725,L,12.07,0.112,0.01,50000,45
4726,D,14.39,0.153,0.01,50000,81
4727,W,7.63,0.079,0.01,50000,26
4728,D,15.86,0.115,0.01,50000,81
4729,L,12.96,0.107,0.01,50000,43
4730,L,5.4,0.094,0.01,50000,32
4731,L,11.28,0.102,0.01,50000,79
4732,D,13.85,0.107,0.01,50000,81
4733,W,13.66,0.097,0.01,50000,69
4734,D,15.49,0.131,0.01,50000,81
4735,L,11.04,0.1,0.01,50000,52
4736,D,14.22,0.101,0.01,50000,81
4737,D,13.61,0.1,0.01,50000,81
4738,W,14.43,0.092,0.01,50000,49
4739,W,15.78,0.137,0.01,50000,52
4740,W,4.29,0.084,0.01,50000,21
4741,D,13.96,0.066,0.01,50000,81
4742,W,20.68,0.108,0.01,50000,77
4743,L,5.72,0.099,0.01,50000,35
4744,W,4.22,0.124,0.01,50000,21
4745,W,16.66,0.1,0.01,50000,50
4746,W,2.11,0.092,0.01,50000,9
4747,L,10.8,0.093,0.01,50000,73
4748,D,16.45,0.092,0.01,50000,81
4749,L,13.08,0.132,0.01,50000,53
4750,L,11.53,0.092,0.01,50000,55
4751,W,10.71,0.108,0.01,50000,33
4752,L,12.46,0.17,0.01,50000,47
4753,W,17.72,0.123,0.01,50000,73
4754,L,11.15,0.116,0.01,50000,42
4755,L,3.67,0.102,0.01,50000,25
4756,W,12.38,0.122,0.01,50000,34
4757,L,11.39,0.095,0.01,50000,77
4758,L,10.58,0.097,0.01,50000,57
4759,W,16.5,0.113,0.01,50000,78
4760,L,5.87,0.144,0.01,50000,37
4761,L,3.45,0.09,0.01,50000,29
4762,W,9.43,0.153,0.01,50000,27
4763,D,18.44,0.102,0.01,50000,81
4764,L,12.85,0.1,0.01,50000,54
4765,W,17.83,0.088,0.01,50000,78
4766,W,16.57,0.118,0.01,50000,62
4767,W,14.47,0.091,0.01,50000,64
4768,D,15.52,0.086,0.01,50000,81
4769,W,13.14,0.131,0.01,50000,69
4770,L,13.68,0.112,0.01,50000,65
4771,L,10.2,0.096,0.01,50000,66
4772,W,12.36,0.093,0.01,50000,49
4773,W,8.73,0.134,0.01,50000,29
4774,W,16.25,0.132,0.01,50000,69
4775,L,8.72,0.112,0.01,50000,58
4776,W,21.46,0.095,0.01,50000,68
4777,W,16.53,0.088,0.01,50000,46
4778,L,4.46,0.137,0.01,50000,23
4779,L,2.19,0.15,0.01,50000,21
4780,W,16.01,0.162,0.01,50000,79
4781,L,13.39,0.095,0.01,50000,65
4782,L,2.31,0.104,0.01,50000,22
4783,W,11.56,0.084,0.01,50000,55
4784,D,16.44,0.112,0.01,50000,81
4785,W,17.21,0.109,0.01,50000,67
4786,L,11.53,0.112,0.01,50000,52
4787,W,13.37,0.065,0.01,50000,43
4788,D,14.56,0.12,0.01,50000,81
4789,W,13.48,0.106,0.01,50000,50
4790,L,15.43,0.109,0.01,50000,59
4791,L,13.11,0.114,0.01,50000,72
4792,D,12.95,0.115,0.01,50000,81
4793,W,9.67,0.071,0.01,50000,28
4794,D,15.32,0.138,0.01,50000,81
4795,W,14.95,0.105,0.01,50000,70
4796,D,11.81,0.119,0.01,50000,81
4797,W,13.93,0.092,0.01,50000,75
4798,L,11.95,0.077,0.01,50000,63
4799,W,14.29,0.105,0.01,50000,50
4800,L,5.87,0.086,0.01,50000,29
4801,L,9.58,0.143,0.01,50000,37
4802,L,3.44,0.083,0.01,50000,23
4803,L,14.58,0.098,0.01,50000,54
4804,L,4.56,0.136,0.01,50000,29
4805,W,9.17,0.095,0.01,50000,32
4806,W,9.23,0.096,0.01,50000,32
4807,W,10.62,0.116,0.01,50000,42
4808,W,13.02,0.14,0.01,50000,56
4809,D,14.56,0.126,0.01,50000,81
4810,W,9.67,0.093,0.01,50000,33
4811,L,9.23,0.117,0.01,50000,29
4812,W,10.87,0.123,0.01,50000,31
4813,D,17.45,0.132,0.01,50000,81
4814,L,12.93,0.127,0.01,50000,54
4815,W,15.6,0.106,0.01,50000,57
4816,D,15.28,0.096,0.01,50000,81
4817,L,7.98,0.15,0.01,50000,40
4818,W,11.5,0.127,0.01,50000,67
4819,L,8.97,0.115,0.01,50000,31
4820,W,14.91,0.093,0.01,50000,61
4821,L,10.23,0.102,0.01,50000,76
4822,W,3.36,0.122,0.01,50000,11
4823,L,8.58,0.136,0.01,50000,46
4824,W,9.19,0.089,0.01,50000,33
4825,W,13.37,0.11,0.01,50000,59
4826,W,15.23,0.147,0.01,50000,51
4827,L,11.72,0.111,0.01,50000,49
4828,W,2.74,0.107,0.01,50000,13
4829,L,8.88,0.099,0.01,50000,56
4830,D,18.44,0.102,0.01,50000,81
4831,W,15.18,0.098,0.01,50000,81
4832,D,17.5,0.112,0.01,50000,81
4833,W,13.13,0.075,0.01,50000,60
4834,W,13.36,0.113,0.01,50000,49
4835,W,14.82,0.098,0.01,50000,57
4836,W,19.95,0.1,0.01,50000,63
4837,W,18.21,0.113,0.01,50000,71
4838,L,14.71,0.135,0.01,50000,47
4839,L,10.53,0.099,0.01,50000,36
4840,W,15.6,0.145,0.01,50000,55
4841,W,12.78,0.095,0.01,50000,41
4842,W,13.24,0.097,0.01,50000,51
4843,W,18.52,0.125,0.01,50000,52
4844,L,7.68,0.089,0.01,50000,39
4845,L,13.25,0.089,0.01,50000,76
4846,W,8.27,0.087,0.01,50000,39
4847,D,17.09,0.085,0.01,50000,81
4848,W,5.81,0.082,0.01,50000,19
4849,D,18.22,0.089,0.01,50000,81
4850,W,18.73,0.105,0.01,50000,62
4851,L,14.21,0.108,0.01,50000,68
4852,D,13.96,0.141,0.01,50000,81
4853,D,15.3,0.103,0.01,50000,81
4854,W,13.53,0.118,0.01,50000,57
4855,L,6.79,0.096,0.01,50000,40
4856,W,5.78,0.103,0.01,50000,18
4857,W,5.78,0.086,0.01,50000,18
4858,L,13.72,0.083,0.01,50000,60
4859,L,14.03,0.159,0.01,50000,72
4860,W,11.14,0.113,0.01,50000,39
4861,W,4.59,0.084,0.01,50000,17
4862,W,4.59,0.124,0.01,50000,17
4863,W,16.15,0.132,0.01,50000,73
4864,D,10.01,0.091,0.01,50000,81
4865,D,15.6,0.129,0.01,50000,81
4866,W,14.46,0.103,0.01,50000,44
4867,W,16.81,0.088,0.01,50000,51
4868,L,4.25,0.117,0.01,50000,29
4869,W,15.85,0.146,0.01,50000,58
4870,L,15.7,0.151,0.01,50000,75
4871,W,13.55,0.125,0.01,50000,43
4872,D,14.56,0.123,0.01,50000,81
4873,L,12.87,0.11,0.01,50000,74
4874,L,11.9,0.114,0.01,50000,78
4875,W,12.08,0.105,0.01,50000,37
4876,W,6.51,0.117,0.01,50000,26
4877,W,16.02,0.085,0.01,50000,55
4878,W,9.55,0.097,0.01,50000,49
4879,W,13.67,0.104,0.01,50000,77
4880,D,17.58,0.107,0.01,50000,81
4881,L,12.29,0.117,0.01,50000,45
4882,W,5.74,0.132,0.01,50000,24
4883,D,16.28,0.096,0.01,50000,81
4884,L,20.0,0.141,0.01,50000,81
4885,W,13.99,0.089,0.01,50000,45
4886,W,11.78,0.109,0.01,50000,43
4887,L,10.03,0.133,0.01,50000,47
4888,W,20.05,0.117,0.01,50000,72
4889,W,9.0,0.088,0.01,50000,40
4890,L,6.79,0.099,0.01,50000,34
4891,W,16.31,0.145,0.01,50000,73
4892,L,9.07,0.098,0.01,50000,42
4893,D,16.14,0.104,0.01,50000,81
4894,L,10.9,0.107,0.01,50000,52
4895,L,4.35,0.11,0.01,50000,25
4896,W,8.36,0.138,0.01,50000,33
4897,W,13.54,0.077,0.01,50000,65
4898,L,9.82,0.097,0.01,50000,50
4899,W,17.96,0.108,0.01,50000,67
4900,W,13.99,0.087,0.01,50000,76
4901,W,16.74,0.122,0.01,50000,52
4902,W,15.42,0.085,0.01,50000,81
4903,L,4.37,0.117,0.01,50000,33
4904,D,15.36,0.104,0.01,50000,81
4905,L,3.3,0.094,0.01,50000,26
4906,L,7.92,0.102,0.01,50000,36
4907,L,6.32,0.094,0.01,50000,33
4908,L,15.69,0.093,0.01,50000,76
4909,W,16.64,0.091,0.01,50000,66
4910,D,12.98,0.111,0.01,50000,81
4911,W,3.77,0.116,0.01,50000,15
4912,W,8.46,0.123,0.01,50000,27
4913,L,6.76,0.098,0.01,50000,39
4914,W,2.12,0.097,0.01,50000,11
4915,W,10.21,0.131,0.01,50000,35
4916,W,5.78,0.11,0.01,50000,18
4917,W,11.39,0.084,0.01,50000,38
4918,W,10.48,0.138,0.01,50000,34
4919,W,14.32,0.084,0.01,50000,52
4920,W,9.46,0.125,0.01,50000,28
4921,W,16.33,0.105,0.01,50000,67
4922,L,13.53,0.126,0.01,50000,51
4923,W,12.43,0.15,0.01,50000,51
4924,L,5.41,0.12,0.01,50000,25
4925,D,17.46,0.122,0.01,50000,81
4926,D,11.93,0.126,0.01,50000,81
4927,L,10.13,0.081,0.01,50000,37
4928,L,15.62,0.087,0.01,50000,77
4929,W,13.7,0.09,0.01,50000,53
4930,D,13.68,0.16,0.01,50000,81
4931,W,17.33,0.119,0.01,50000,74
4932,W,10.46,0.109,0.01,50000,37
4933,W,13.68,0.115,0.01,50000,47
4934,L,16.52,0.086,0.01,50000,81
4935,W,15.42,0.124,0.01,50000,79
4936,W,17.45,0.094,0.01,50000,47
4937,W,14.33,0.113,0.01,50000,58
4938,W,2.12,0.09,0.01,50000,11
4939,L,7.08,0.084,0.01,50000,40
4940,L,6.65,0.103,0.01,50000,30
4941,W,8.68,0.103,0.01,50000,35
4942,W,14.17,0.119,0.01,50000,71
4943,W,16.35,0.119,0.01,50000,52
4944,W,13.24,0.092,0.01,50000,54
4945,L,10.03,0.11,0.01,50000,61
4946,L,11.38,0.106,0.01,50000,53
4947,W,15.44,0.11,0.01,50000,79
4948,L,7.37,0.105,0.01,50000,36
4949,L,4.04,0.143,0.01,50000,28
4950,L,5.25,0.08,0.01,50000,30
4951,W,8.62,0.078,0.01,50000,29
4952,L,10.69,0.131,0.01,50000,60
4953,W,14.89,0.128,0.01,50000,58
4954,D,13.96,0.106,0.01,50000,81
4955,L,12.14,0.076,0.01,50000,62
4956,W,14.57,0.078,0.01,50000,74
4957,L,9.42,0.083,0.01,50000,72
4958,L,12.36,0.087,0.01,50000,74
4959,L,8.5,0.106,0.01,50000,80
4960,L,11.99,0.103,0.01,50000,77
4961,W,7.75,0.072,0.01,50000,41
4962,W,11.62,0.105,0.01,50000,48
4963,W,16.95,0.146,0.01,50000,79
4964,L,5.7,0.094,0.01,50000,36
4965,D,14.84,0.097,0.01,50000,81
4966,W,13.83,0.074,0.01,50000,80
4967,D,12.96,0.116,0.01,50000,81
4968,W,8.14,0.056,0.01,50000,33
4969,W,10.63,0.105,0.01,50000,43
4970,L,11.8,0.094,0.01,50000,53
4971,W,18.25,0.127,0.01,50000,62
4972,L,12.77,0.114,0.01,50000,54
4973,L,12.44,0.08,0.01,50000,77
4974,L,10.6,0.108,0.01,50000,61
4975,W,11.04,0.095,0.01,50000,40
4976,L,4.65,0.126,0.01,50000,24
4977,L,8.53,0.102,0.01,50000,32
4978,L,5.68,0.112,0.01,50000,23
4979,W,16.86,0.093,0.01,50000,57
4980,L,9.39,0.096,0.01,50000,40
4981,W,10.55,0.094,0.01,50000,34
4982,L,7.91,0.074,0.01,50000,32
4983,W,2.75,0.098,0.01,50000,13
4984,W,4.71,0.109,0.01,50000,27
4985,W,16.5,0.112,0.01,50000,59
4986,D,17.26,0.075,0.01,50000,81
4987,W,16.49,0.097,0.01,50000,62
4988,W,6.87,0.118,0.01,50000,31
4989,W,13.77,0.103,0.01,50000,65
4990,W,9.34,0.087,0.01,50000,32
4991,L,13.99,0.144,0.01,50000,75
4992,L,10.31,0.102,0.01,50000,64
4993,L,9.91,0.118,0.01,50000,41
4994,L,14.32,0.136,0.01,50000,53
4995,W,4.23,0.103,0.01,50000,19
4996,W,12.71,0.12,0.01,50000,51
4997,L,5.02,0.096,0.01,50000,29
4998,L,3.33,0.131,0.01,50000,19
4999,W,10.44,0.093,0.01,50000,33
5000,L,7.23,0.092,0.01,50000,32
5001,W,18.01,0.181,0.01,50000,61
5002,L,5.05,0.149,0.01,50000,28
5003,W,16.89,0.17,0.01,50000,49
5004,W,14.96,0.136,0.01,50000,59
5005,W,16.03,0.127,0.01,50000,74
5006,W,16.32,0.111,0.01,50000,56
5007,L,12.3,0.091,0.01,50000,51
5008,L,5.43,0.134,0.01,50000,27
5009,W,18.34,0.116,0.01,50000,64
5010,L,3.39,0.17,0.01,50000,27
5011,W,12.83,0.1,0.01,50000,49
5012,L,3.73,0.109,0.01,50000,27
5013,L,12.43,0.138,0.01,50000,78
5014,L,10.99,0.114,0.01,50000,59
5015,D,12.97,0.151,0.01,50000,81
5016,W,15.01,0.11,0.01,50000,69
5017,W,12.24,0.119,0.01,50000,49
5018,W,15.53,0.132,0.01,50000,73
5019,D,17.96,0.128,0.01,50000,81
5020,D,12.89,0.12,0.01,50000,81
5021,W,13.63,0.12,0.01,50000,57
5022,W,16.34,0.128,0.01,50000,53
5023,W,11.56,0.126,0.01,50000,49
5024,L,5.39,0.077,0.01,50000,29
5025,D,16.63,0.098,0.01,50000,81
5026,W,5.92,0.092,0.01,50000,29
5027,L,5.45,0.096,0.01,50000,29
5028,W,13.37,0.098,0.01,50000,57
5029,D,14.86,0.121,0.01,50000,81
5030,L,10.35,0.137,0.01,50000,60
5031,W,11.41,0.114,0.01,50000,47
5032,D,15.44,0.129,0.01,50000,81
5033,L,12.78,0.088,0.01,50000,61
5034,L,7.45,0.104,0.01,50000,36
5035,W,11.27,0.144,0.01,50000,79
5036,L,9.23,0.112,0.01,50000,52
5037,L,13.52,0.111,0.01,50000,77
5038,W,6.44,0.077,0.01,50000,26
5039,D,15.27,0.142,0.01,50000,81
5040,L,15.15,0.062,0.01,50000,53
5041,D,17.25,0.106,0.01,50000,81
5042,L,12.2,0.105,0.01,50000,57
5043,L,14.24,0.092,0.01,50000,74
5044,L,4.2,0.156,0.01,50000,23
5045,W,13.65,0.109,0.01,50000,57
5046,D,16.56,0.129,0.01,50000,81
5047,W,15.24,0.099,0.01,50000,60
5048,W,12.96,0.146,0.01,50000,38
5049,W,18.1,0.117,0.01,50000,78
5050,D,17.54,0.132,0.01,50000,81
5051,D,10.53,0.105,0.01,50000,81
5052,D,11.17,0.1,0.01,50000,81
5053,D,15.46,0.154,0.01,50000,81
5054,L,7.24,0.157,0.01,50000,32
5055,D,16.65,0.133,0.01,50000,81
5056,L,5.8,0.111,0.01,50000,38
5057,W,7.64,0.096,0.01,50000,45
5058,W,14.96,0.1,0.01,50000,51
5059,W,7.21,0.111,0.01,50000,39
5060,L,13.21,0.099,0.01,50000,70
5061,L,8.4,0.123,0.01,50000,80
5062,D,12.49,0.088,0.01,50000,81
5063,L,4.55,0.078,0.01,50000,31
5064,D,13.55,0.13,0.01,50000,81
5065,D,10.84,0.096,0.01,50000,81
5066,D,15.87,0.093,0.01,50000,81
5067,L,14.62,0.159,0.01,50000,76
5068,L,15.38,0.093,0.01,50000,52
5069,D,16.08,0.108,0.01,50000,81
5070,D,15.08,0.128,0.01,50000,81
5071,L,8.46,0.132,0.01,50000,38
5072,L,8.64,0.109,0.01,50000,35
5073,W,11.6,0.122,0.01,50000,39
5074,W,14.0,0.103,0.01,50000,42
5075,L,11.45,0.106,0.01,50000,77
5076,L,7.77,0.127,0.01,50000,56
5077,L,14.64,0.1,0.01,50000,79
5078,L,14.51,0.148,0.01,50000,67
5079,L,8.45,0.086,0.01,50000,50
5080,W,10.52,0.102,0.01,50000,41
5081,L,3.86,0.118,0.01,50000,22
5082,L,14.63,0.154,0.01,50000,69
5083,W,15.46,0.105,0.01,50000,63
5084,D,12.18,0.091,0.01,50000,81
5085,W,17.93,0.099,0.01,50000,71
5086,W,6.83,0.102,0.01,50000,26
5087,L,13.05,0.149,0.01,50000,66
5088,L,8.16,0.121,0.01,50000,34
5089,D,18.99,0.12,0.01,50000,81
5090,L,12.19,0.126,0.01,50000,67
5091,L,12.29,0.139,0.01,50000,60
5092,L,2.81,0.124,0.01,50000,17
5093,W,14.06,0.118,0.01,50000,81
5094,D,14.18,0.194,0.01,50000,81
5095,L,12.52,0.117,0.01,50000,56
5096,D,10.75,0.101,0.01,50000,81
5097,D,13.14,0.125,0.01,50000,81
5098,W,14.99,0.109,0.01,50000,70
5099,D,20.7,0.076,0.01,50000,81
5100,D,17.37,0.13,0.01,50000,81
5101,W,14.66,0.096,0.01,50000,57
5102,W,11.93,0.141,0.01,50000,41
5103,W,8.98,0.131,0.01,50000,33
5104,W,5.94,0.14,0.01,50000,25
5105,L,7.29,0.119,0.01,50000,31
5106,L,14.31,0.107,0.01,50000,69
5107,L,4.82,0.135,0.01,50000,27
5108,D,15.42,0.087,0.01,50000,81
5109,L,11.55,0.101,0.01,50000,58
5110,W,15.34,0.113,0.01,50000,56
5111,W,6.5,0.111,0.01,50000,25
5112,L,7.12,0.097,0.01,50000,33
5113,W,14.0,0.157,0.01,50000,55
5114,L,12.26,0.066,0.01,50000,68
5115,D,19.26,0.134,0.01,50000,81
5116,W,13.3,0.144,0.01,50000,74
5117,D,12.42,0.121,0.01,50000,81
5118,L,4.62,0.078,0.01,50000,23
5119,L,10.31,0.092,0.01,50000,37
5120,W,5.24,0.133,0.01,50000,21
5121,W,18.03,0.102,0.01,50000,72
5122,W,15.56,0.109,0.01,50000,63
5123,W,9.24,0.109,0.01,50000,28
5124,D,17.03,0.143,0.01,50000,81
5125,L,4.55,0.128,0.01,50000,29
5126,W,20.08,0.114,0.01,50000,62
5127,L,5.56,0.076,0.01,50000,27
5128,L,11.29,0.093,0.01,50000,52
5129,W,14.83,0.079,0.01,50000,57
5130,L,13.55,0.109,0.01,50000,74
5131,W,10.77,0.107,0.01,50000,39
5132,W,16.34,0.108,0.01,50000,79
5133,D,13.74,0.116,0.01,50000,81
5134,L,5.29,0.152,0.01,50000,27
5135,L,12.28,0.131,0.01,50000,69
5136,W,9.49,0.122,0.01,50000,46
5137,L,11.88,0.093,0.01,50000,39
5138,D,13.06,0.086,0.01,50000,81
5139,L,15.48,0.092,0.01,50000,55
5140,L,11.39,0.131,0.01,50000,45
5141,W,12.42,0.137,0.01,50000,81
5142,L,3.33,0.065,0.01,50000,26
5143,D,16.34,0.148,0.01,50000,81
5144,L,11.6,0.13,0.01,50000,48
5145,L,15.32,0.096,0.01,50000,79
5146,L,13.72,0.097,0.01,50000,53
5147,L,10.2,0.118,0.01,50000,74
5148,L,2.83,0.087,0.01,50000,20
5149,D,15.28,0.118,0.01,50000,81
5150,W,3.65,0.157,0.01,50000,27
5151,L,16.26,0.12,0.01,50000,81
5152,L,9.85,0.071,0.01,50000,61
5153,L,10.62,0.091,0.01,50000,35
5154,L,14.14,0.123,0.01,50000,73
5155,D,13.59,0.143,0.01,50000,81
5156,D,15.44,0.134,0.01,50000,81
5157,W,6.63,0.119,0.01,50000,25
5158,L,11.68,0.101,0.01,50000,65
5159,W,13.71,0.131,0.01,50000,52
5160,L,13.59,0.079,0.01,50000,51
5161,L,12.24,0.096,0.01,50000,53
5162,D,15.78,0.111,0.01,50000,81
5163,D,13.72,0.097,0.01,50000,81
5164,W,11.11,0.118,0.01,50000,41
5165,D,16.44,0.077,0.01,50000,81
5166,D,14.6,0.106,0.01,50000,81
5167,W,18.86,0.107,0.01,50000,66
5168,W,14.81,0.083,0.01,50000,70
5169,W,13.83,0.085,0.01,50000,69
5170,D,12.06,0.082,0.01,50000,81
5171,L,7.38,0.119,0.01,50000,39
5172,L,5.48,0.108,0.01,50000,29
5173,L,16.37,0.111,0.01,50000,70
5174,W,15.17,0.146,0.01,50000,45
5175,D,16.7,0.138,0.01,50000,81
5176,L,12.53,0.11,0.01,50000,49
5177,D,13.76,0.122,0.01,50000,81
5178,L,11.74,0.091,0.01,50000,71
5179,W,10.69,0.107,0.01,50000,32
5180,W,14.06,0.125,0.01,50000,78
5181,L,12.9,0.095,0.01,50000,49
5182,L,5.18,0.128,0.01,50000,24
5183,L,6.96,0.133,0.01,50000,29
5184,D,12.11,0.119,0.01,50000,81
5185,W,13.21,0.103,0.01,50000,39
5186,L,15.66,0.112,0.01,50000,79
5187,W,16.11,0.143,0.01,50000,65
5188,W,11.51,0.129,0.01,50000,47
