episode,outcome,reward,loss,epsilon,buffer,moves
4571,L,6.43,0.098,0.01,50000,53
4572,L,2.57,0.143,0.01,50000,41
4573,W,6.18,0.069,0.01,50000,34
4574,D,6.39,0.127,0.01,50000,81
4575,W,7.71,0.123,0.01,50000,37
4576,L,-0.97,0.107,0.01,50000,20
4577,L,1.31,0.103,0.01,50000,32
4578,W,4.32,0.088,0.01,50000,34
4579,W,6.44,0.086,0.01,50000,44
4580,W,6.66,0.103,0.01,50000,43
4581,L,3.93,0.086,0.01,50000,39
4582,W,5.36,0.13,0.01,50000,32
4583,L,-1.21,0.16,0.01,50000,26
4584,L,5.7,0.078,0.01,50000,76
4585,W,8.94,0.112,0.01,50000,71
4586,W,10.23,0.075,0.01,50000,70
4587,L,1.17,0.087,0.01,50000,32
4588,W,1.46,0.114,0.01,50000,24
4589,W,3.93,0.093,0.01,50000,30
4590,W,8.48,0.116,0.01,50000,47
4591,W,7.22,0.092,0.01,50000,49
4592,W,4.23,0.124,0.01,50000,29
4593,L,-0.3,0.09,0.01,50000,23
4594,W,7.1,0.075,0.01,50000,47
4595,L,0.63,0.077,0.01,50000,34
4596,D,8.03,0.137,0.01,50000,81
4597,L,-0.99,0.129,0.01,50000,17
4598,L,3.97,0.192,0.01,50000,52
4599,W,12.08,0.137,0.01,50000,40
4600,W,5.05,0.097,0.01,50000,37
4601,W,7.1,0.099,0.01,50000,34
4602,L,2.67,0.095,0.01,50000,35
4603,W,8.22,0.133,0.01,50000,73
4604,W,6.76,0.078,0.01,50000,40
4605,L,2.92,0.118,0.01,50000,56
4606,W,3.98,0.144,0.01,50000,23
4607,L,8.86,0.075,0.01,50000,47
4608,L,3.26,0.075,0.01,50000,36
4609,L,5.04,0.085,0.01,50000,53
4610,L,6.42,0.118,0.01,50000,58
4611,W,6.82,0.153,0.01,50000,30
4612,L,1.93,0.126,0.01,50000,35
4613,W,6.23,0.119,0.01,50000,32
4614,W,4.47,0.068,0.01,50000,26
4615,L,2.93,0.099,0.01,50000,44
4616,W,3.78,0.09,0.01,50000,34
4617,L,2.2,0.086,0.01,50000,39
4618,W,11.32,0.084,0.01,50000,81
4619,L,5.41,0.151,0.01,50000,64
4620,W,2.97,0.098,0.01,50000,26
4621,W,4.48,0.119,0.01,50000,46
4622,L,2.79,0.089,0.01,50000,48
4623,L,4.69,0.092,0.01,50000,55
4624,W,10.13,0.066,0.01,50000,45
4625,L,1.79,0.108,0.01,50000,31
4626,L,2.34,0.124,0.01,50000,35
4627,W,5.2,0.142,0.01,50000,49
4628,W,7.89,0.059,0.01,50000,65
4629,W,4.28,0.101,0.01,50000,22
4630,L,1.93,0.07,0.01,50000,36
4631,W,9.01,0.098,0.01,50000,79
4632,L,2.73,0.104,0.01,50000,36
4633,L,1.26,0.143,0.01,50000,40
4634,L,-0.69,0.087,0.01,50000,17
4635,L,1.85,0.04,0.01,50000,38
4636,L,1.75,0.085,0.01,50000,35
4637,L,0.87,0.064,0.01,50000,35
4638,W,8.74,0.186,0.01,50000,46
4639,L,0.51,0.136,0.01,50000,39
4640,W,8.59,0.156,0.01,50000,72
4641,L,1.53,0.1,0.01,50000,30
4642,L,0.23,0.109,0.01,50000,36
4643,L,1.58,0.094,0.01,50000,30
4644,L,3.79,0.111,0.01,50000,47
4645,W,2.11,0.138,0.01,50000,25
4646,L,6.49,0.124,0.01,50000,70
4647,W,7.76,0.098,0.01,50000,46
4648,L,3.5,0.159,0.01,50000,53
4649,L,1.0,0.087,0.01,50000,35
4650,D,7.84,0.064,0.01,50000,81
4651,W,6.15,0.077,0.01,50000,47
4652,W,9.63,0.087,0.01,50000,54
4653,W,6.0,0.114,0.01,50000,36
4654,W,7.4,0.083,0.01,50000,33
4655,L,2.34,0.143,0.01,50000,39
4656,W,4.83,0.168,0.01,50000,38
4657,W,2.98,0.065,0.01,50000,27
4658,L,0.08,0.123,0.01,50000,43
4659,W,5.44,0.135,0.01,50000,67
4660,L,2.78,0.111,0.01,50000,49
4661,W,7.98,0.158,0.01,50000,52
4662,D,7.1,0.108,0.01,50000,81
4663,W,4.55,0.12,0.01,50000,31
4664,L,3.05,0.123,0.01,50000,45
4665,L,0.48,0.097,0.01,50000,29
4666,W,5.55,0.117,0.01,50000,36
4667,W,5.39,0.118,0.01,50000,35
4668,W,7.66,0.079,0.01,50000,73
4669,D,6.32,0.098,0.01,50000,81
4670,W,5.36,0.087,0.01,50000,35
4671,W,3.86,0.109,0.01,50000,27
4672,W,3.14,0.114,0.01,50000,22
4673,L,-1.87,0.114,0.01,50000,20
4674,L,-1.78,0.104,0.01,50000,22
4675,L,2.99,0.083,0.01,50000,58
4676,L,2.36,0.089,0.01,50000,44
4677,W,12.92,0.064,0.01,50000,78
4678,L,3.89,0.055,0.01,50000,52
4679,W,4.43,0.115,0.01,50000,30
4680,W,8.92,0.125,0.01,50000,75
4681,L,-0.18,0.135,0.01,50000,22
4682,L,1.38,0.137,0.01,50000,35
4683,W,5.15,0.105,0.01,50000,32
4684,W,7.01,0.114,0.01,50000,42
4685,L,5.06,0.095,0.01,50000,52
4686,D,9.5,0.098,0.01,50000,81
4687,L,1.35,0.111,0.01,50000,30
4688,W,4.08,0.117,0.01,50000,28
4689,W,2.56,0.122,0.01,50000,29
4690,W,6.36,0.086,0.01,50000,41
4691,W,5.79,0.111,0.01,50000,24
4692,W,14.05,0.093,0.01,50000,58
4693,W,8.9,0.102,0.01,50000,54
4694,W,6.25,0.099,0.01,50000,49
4695,L,2.02,0.132,0.01,50000,38
4696,W,1.09,0.064,0.01,50000,12
4697,W,3.33,0.116,0.01,50000,45
4698,L,4.95,0.12,0.01,50000,37
4699,W,7.25,0.085,0.01,50000,61
4700,L,6.43,0.11,0.01,50000,80
4701,W,5.38,0.117,0.01,50000,41
4702,W,7.29,0.143,0.01,50000,55
4703,L,6.0,0.149,0.01,50000,72
4704,W,4.6,0.135,0.01,50000,31
4705,W,3.72,0.079,0.01,50000,27
4706,W,10.69,0.132,0.01,50000,74
4707,L,-1.15,0.108,0.01,50000,25
4708,W,4.1,0.141,0.01,50000,29
4709,W,6.54,0.089,0.01,50000,64
4710,L,-1.55,0.147,0.01,50000,31
4711,D,7.13,0.078,0.01,50000,81
4712,L,3.65,0.111,0.01,50000,41
4713,L,4.05,0.091,0.01,50000,57
4714,L,-0.54,0.082,0.01,50000,28
4715,W,5.64,0.129,0.01,50000,30
4716,L,4.65,0.071,0.01,50000,61
4717,L,3.85,0.106,0.01,50000,49
4718,L,7.17,0.091,0.01,50000,65
4719,W,6.57,0.118,0.01,50000,43
4720,W,5.82,0.146,0.01,50000,42
4721,L,8.14,0.115,0.01,50000,77
4722,L,0.1,0.105,0.01,50000,21
4723,W,3.19,0.068,0.01,50000,28
4724,L,1.86,0.135,0.01,50000,39
4725,L,5.49,0.071,0.01,50000,78
4726,L,0.28,0.048,0.01,50000,28
4727,L,7.81,0.135,0.01,50000,80
4728,L,0.28,0.079,0.01,50000,27
4729,W,4.91,0.151,0.01,50000,26
4730,L,1.52,0.139,0.01,50000,45
4731,L,1.88,0.139,0.01,50000,53
4732,W,7.15,0.133,0.01,50000,61
4733,L,0.49,0.121,0.01,50000,30
4734,L,1.61,0.081,0.01,50000,35
4735,L,0.43,0.097,0.01,50000,31
4736,L,8.73,0.085,0.01,50000,77
4737,L,5.34,0.115,0.01,50000,51
4738,L,2.85,0.12,0.01,50000,45
4739,W,4.63,0.093,0.01,50000,36
4740,W,4.14,0.072,0.01,50000,24
4741,L,1.71,0.131,0.01,50000,43
4742,L,2.65,0.154,0.01,50000,51
4743,L,-1.48,0.143,0.01,50000,24
4744,W,5.58,0.121,0.01,50000,43
4745,W,1.34,0.107,0.01,50000,24
4746,W,6.4,0.104,0.01,50000,53
4747,L,7.17,0.129,0.01,50000,55
4748,L,1.21,0.131,0.01,50000,34
4749,L,0.14,0.104,0.01,50000,26
4750,W,6.29,0.142,0.01,50000,40
4751,L,1.56,0.086,0.01,50000,35
4752,D,10.18,0.064,0.01,50000,81
4753,L,2.03,0.088,0.01,50000,49
4754,L,2.23,0.083,0.01,50000,43
4755,W,2.56,0.112,0.01,50000,23
4756,L,2.56,0.077,0.01,50000,44
4757,W,6.97,0.125,0.01,50000,49
4758,W,9.81,0.133,0.01,50000,73
4759,L,1.21,0.152,0.01,50000,37
4760,W,7.08,0.091,0.01,50000,39
4761,L,3.22,0.127,0.01,50000,47
4762,L,4.23,0.09,0.01,50000,51
4763,L,0.57,0.151,0.01,50000,35
4764,W,6.12,0.155,0.01,50000,39
4765,W,5.9,0.116,0.01,50000,49
4766,L,5.81,0.148,0.01,50000,41
4767,L,-1.53,0.09,0.01,50000,26
4768,L,0.13,0.109,0.01,50000,24
4769,L,5.5,0.13,0.01,50000,46
4770,L,2.31,0.109,0.01,50000,23
4771,L,3.94,0.1,0.01,50000,58
4772,D,10.81,0.118,0.01,50000,81
4773,L,4.11,0.151,0.01,50000,55
4774,W,10.1,0.11,0.01,50000,49
4775,D,11.75,0.175,0.01,50000,81
4776,W,9.47,0.061,0.01,50000,71
4777,L,-0.77,0.099,0.01,50000,18
4778,L,0.22,0.09,0.01,50000,27
4779,D,5.63,0.099,0.01,50000,81
4780,W,5.55,0.063,0.01,50000,36
4781,L,0.95,0.113,0.01,50000,38
4782,W,3.01,0.129,0.01,50000,37
4783,L,1.14,0.14,0.01,50000,40
4784,L,-0.46,0.152,0.01,50000,30
4785,L,3.41,0.114,0.01,50000,35
4786,W,8.45,0.095,0.01,50000,50
4787,L,3.52,0.137,0.01,50000,51
4788,W,6.67,0.137,0.01,50000,52
4789,W,8.07,0.08,0.01,50000,60
4790,D,7.1,0.11,0.01,50000,81
4791,W,8.34,0.076,0.01,50000,55
4792,W,8.4,0.121,0.01,50000,55
4793,W,7.2,0.091,0.01,50000,45
4794,W,7.51,0.132,0.01,50000,39
4795,W,4.74,0.128,0.01,50000,45
4796,W,2.8,0.107,0.01,50000,31
4797,L,7.03,0.106,0.01,50000,51
4798,D,11.44,0.105,0.01,50000,81
4799,L,1.85,0.064,0.01,50000,52
4800,L,1.32,0.144,0.01,50000,28
4801,L,5.85,0.08,0.01,50000,53
4802,L,6.68,0.098,0.01,50000,49
4803,W,2.56,0.137,0.01,50000,25
4804,L,7.47,0.115,0.01,50000,76
4805,L,4.86,0.078,0.01,50000,43
4806,L,4.51,0.1,0.01,50000,45
4807,L,8.03,0.111,0.01,50000,57
4808,L,6.73,0.142,0.01,50000,72
4809,L,1.32,0.13,0.01,50000,33
4810,W,7.96,0.146,0.01,50000,57
4811,L,5.22,0.119,0.01,50000,31
4812,W,5.43,0.079,0.01,50000,41
4813,W,3.79,0.089,0.01,50000,57
4814,W,6.45,0.088,0.01,50000,39
4815,L,2.23,0.104,0.01,50000,42
4816,W,4.98,0.064,0.01,50000,37
4817,L,1.72,0.152,0.01,50000,53
4818,L,6.24,0.103,0.01,50000,59
4819,W,6.69,0.094,0.01,50000,43
4820,L,3.21,0.123,0.01,50000,35
4821,L,6.37,0.114,0.01,50000,47
4822,L,0.77,0.131,0.01,50000,32
4823,W,6.22,0.099,0.01,50000,38
4824,L,5.37,0.174,0.01,50000,60
4825,W,10.9,0.133,0.01,50000,78
4826,L,2.11,0.084,0.01,50000,33
4827,L,2.4,0.14,0.01,50000,38
4828,L,6.63,0.129,0.01,50000,61
4829,L,0.37,0.138,0.01,50000,27
4830,L,2.88,0.168,0.01,50000,29
4831,W,1.2,0.101,0.01,50000,21
4832,D,6.48,0.102,0.01,50000,81
4833,L,7.8,0.113,0.01,50000,59
4834,L,2.21,0.056,0.01,50000,37
4835,W,9.98,0.149,0.01,50000,56
4836,L,1.51,0.131,0.01,50000,17
4837,L,5.07,0.123,0.01,50000,57
4838,L,0.04,0.156,0.01,50000,23
4839,L,0.64,0.074,0.01,50000,19
4840,L,0.77,0.183,0.01,50000,33
4841,W,4.85,0.157,0.01,50000,53
4842,D,8.94,0.096,0.01,50000,81
4843,W,5.72,0.123,0.01,50000,43
4844,L,0.89,0.112,0.01,50000,28
4845,W,11.39,0.118,0.01,50000,49
4846,W,8.66,0.127,0.01,50000,80
4847,W,9.26,0.148,0.01,50000,80
4848,L,0.84,0.111,0.01,50000,22
4849,L,3.57,0.094,0.01,50000,50
4850,L,4.72,0.08,0.01,50000,27
4851,L,0.61,0.088,0.01,50000,44
4852,L,5.97,0.1,0.01,50000,72
4853,L,3.98,0.143,0.01,50000,46
4854,L,3.16,0.147,0.01,50000,46
4855,L,2.96,0.12,0.01,50000,46
4856,W,5.12,0.13,0.01,50000,35
4857,L,-0.76,0.105,0.01,50000,21
4858,W,5.51,0.174,0.01,50000,36
4859,W,12.34,0.141,0.01,50000,74
4860,L,5.15,0.089,0.01,50000,55
4861,W,7.52,0.072,0.01,50000,33
4862,W,2.42,0.12,0.01,50000,26
4863,W,4.42,0.13,0.01,50000,17
4864,L,0.78,0.099,0.01,50000,36
4865,W,2.95,0.128,0.01,50000,29
4866,L,6.37,0.123,0.01,50000,59
4867,L,7.57,0.107,0.01,50000,79
4868,L,0.31,0.112,0.01,50000,34
4869,W,8.68,0.125,0.01,50000,81
4870,L,0.3,0.096,0.01,50000,28
4871,W,6.08,0.103,0.01,50000,52
4872,L,0.86,0.115,0.01,50000,28
4873,L,1.61,0.088,0.01,50000,30
4874,L,-0.07,0.092,0.01,50000,24
4875,L,4.32,0.188,0.01,50000,69
4876,L,-0.37,0.145,0.01,50000,16
4877,W,7.59,0.11,0.01,50000,49
4878,D,6.93,0.133,0.01,50000,81
4879,W,7.61,0.114,0.01,50000,45
4880,L,4.71,0.145,0.01,50000,63
4881,L,3.6,0.091,0.01,50000,43
4882,D,8.15,0.14,0.01,50000,81
4883,L,1.49,0.166,0.01,50000,46
4884,W,4.58,0.106,0.01,50000,47
4885,L,0.48,0.132,0.01,50000,28
4886,W,12.07,0.111,0.01,50000,72
4887,D,7.27,0.159,0.01,50000,81
4888,W,1.5,0.128,0.01,50000,16
4889,W,8.97,0.108,0.01,50000,49
4890,L,0.19,0.102,0.01,50000,25
4891,W,6.58,0.142,0.01,50000,49
4892,L,0.92,0.174,0.01,50000,39
4893,W,5.66,0.132,0.01,50000,34
4894,L,5.1,0.106,0.01,50000,49
4895,W,7.21,0.113,0.01,50000,47
4896,W,7.45,0.135,0.01,50000,79
4897,L,1.12,0.104,0.01,50000,23
4898,W,9.46,0.079,0.01,50000,62
4899,W,7.38,0.092,0.01,50000,51
4900,L,2.97,0.088,0.01,50000,33
4901,W,5.8,0.111,0.01,50000,30
4902,W,8.35,0.114,0.01,50000,55
4903,W,1.73,0.113,0.01,50000,27
4904,L,7.89,0.167,0.01,50000,45
4905,L,2.45,0.168,0.01,50000,39
4906,D,7.76,0.098,0.01,50000,81
4907,D,5.84,0.074,0.01,50000,81
4908,W,6.27,0.122,0.01,50000,49
4909,W,7.41,0.121,0.01,50000,30
4910,W,5.0,0.125,0.01,50000,25
4911,W,11.28,0.131,0.01,50000,61
4912,L,3.96,0.08,0.01,50000,69
4913,L,5.28,0.151,0.01,50000,69
4914,W,6.52,0.131,0.01,50000,63
4915,D,9.29,0.096,0.01,50000,81
4916,L,3.5,0.159,0.01,50000,39
4917,W,5.4,0.094,0.01,50000,39
4918,L,2.65,0.102,0.01,50000,39
4919,D,6.36,0.079,0.01,50000,81
4920,W,5.32,0.148,0.01,50000,37
4921,L,0.71,0.135,0.01,50000,23
4922,L,6.83,0.117,0.01,50000,70
4923,W,4.84,0.154,0.01,50000,49
4924,L,4.08,0.112,0.01,50000,47
4925,L,2.0,0.136,0.01,50000,41
4926,W,7.71,0.066,0.01,50000,40
4927,W,5.32,0.094,0.01,50000,37
4928,L,8.86,0.096,0.01,50000,63
4929,L,1.69,0.109,0.01,50000,45
4930,L,2.92,0.11,0.01,50000,37
4931,W,11.96,0.11,0.01,50000,64
4932,W,9.51,0.126,0.01,50000,71
4933,W,6.88,0.111,0.01,50000,73
4934,W,8.76,0.148,0.01,50000,60
4935,W,7.75,0.085,0.01,50000,53
4936,W,6.47,0.101,0.01,50000,46
4937,W,4.55,0.117,0.01,50000,35
4938,L,6.22,0.124,0.01,50000,65
4939,L,1.18,0.159,0.01,50000,25
4940,W,7.91,0.13,0.01,50000,54
4941,L,6.01,0.057,0.01,50000,55
4942,L,2.66,0.1,0.01,50000,43
4943,L,2.22,0.141,0.01,50000,57
4944,L,1.02,0.104,0.01,50000,30
4945,W,7.63,0.118,0.01,50000,63
4946,L,0.32,0.105,0.01,50000,31
4947,L,-0.19,0.106,0.01,50000,22
4948,L,4.95,0.134,0.01,50000,70
4949,L,1.46,0.113,0.01,50000,32
4950,W,7.48,0.077,0.01,50000,72
4951,L,0.49,0.095,0.01,50000,26
4952,W,9.35,0.101,0.01,50000,50
4953,W,9.65,0.134,0.01,50000,54
4954,W,10.27,0.142,0.01,50000,61
4955,W,5.6,0.096,0.01,50000,37
4956,L,1.4,0.124,0.01,50000,34
4957,L,1.8,0.055,0.01,50000,48
4958,W,7.3,0.156,0.01,50000,41
4959,W,5.13,0.101,0.01,50000,30
4960,W,3.33,0.082,0.01,50000,31
4961,L,2.66,0.11,0.01,50000,32
4962,D,11.05,0.117,0.01,50000,81
4963,W,12.41,0.135,0.01,50000,66
4964,W,4.45,0.096,0.01,50000,51
4965,L,0.56,0.074,0.01,50000,30
4966,W,7.51,0.157,0.01,50000,48
4967,W,8.21,0.144,0.01,50000,44
4968,L,3.04,0.065,0.01,50000,80
4969,W,5.01,0.163,0.01,50000,34
4970,W,3.44,0.117,0.01,50000,35
4971,W,12.94,0.107,0.01,50000,60
4972,W,5.22,0.102,0.01,50000,45
4973,W,7.98,0.131,0.01,50000,67
4974,W,7.09,0.198,0.01,50000,49
4975,L,4.78,0.083,0.01,50000,48
4976,L,2.34,0.107,0.01,50000,33
4977,W,1.99,0.119,0.01,50000,21
4978,W,8.7,0.174,0.01,50000,48
4979,W,8.2,0.175,0.01,50000,65
4980,L,2.65,0.065,0.01,50000,23
4981,L,1.67,0.119,0.01,50000,42
4982,L,5.64,0.079,0.01,50000,54
4983,W,4.75,0.083,0.01,50000,43
4984,L,3.67,0.103,0.01,50000,44
4985,W,6.21,0.089,0.01,50000,32
4986,W,4.17,0.114,0.01,50000,29
4987,W,4.15,0.116,0.01,50000,27
4988,W,5.28,0.096,0.01,50000,64
4989,W,2.93,0.095,0.01,50000,19
4990,L,-0.16,0.129,0.01,50000,50
4991,L,0.61,0.101,0.01,50000,30
4992,L,2.92,0.086,0.01,50000,38
4993,W,10.62,0.096,0.01,50000,52
4994,W,7.76,0.084,0.01,50000,55
4995,L,-1.16,0.112,0.01,50000,18
4996,L,3.63,0.125,0.01,50000,48
4997,W,10.58,0.13,0.01,50000,60
4998,W,3.43,0.082,0.01,50000,25
4999,D,7.74,0.141,0.01,50000,81
5000,W,8.82,0.072,0.01,50000,66
5001,W,5.82,0.202,0.01,50000,64
5002,W,8.62,0.102,0.01,50000,53
5003,W,4.88,0.191,0.01,50000,37
5004,L,0.81,0.128,0.01,50000,33
5005,W,4.4,0.122,0.01,50000,32
5006,W,5.65,0.167,0.01,50000,45
5007,W,6.01,0.154,0.01,50000,36
5008,W,7.68,0.134,0.01,50000,41
5009,L,-0.19,0.121,0.01,50000,22
5010,W,4.94,0.109,0.01,50000,33
5011,L,1.76,0.121,0.01,50000,51
5012,W,10.66,0.138,0.01,50000,77
5013,D,10.83,0.13,0.01,50000,81
5014,W,6.88,0.124,0.01,50000,45
5015,L,2.51,0.121,0.01,50000,49
5016,W,7.31,0.098,0.01,50000,45
5017,L,1.84,0.1,0.01,50000,42
5018,L,-0.41,0.115,0.01,50000,26
5019,L,1.6,0.139,0.01,50000,41
5020,W,7.36,0.099,0.01,50000,60
5021,L,0.61,0.082,0.01,50000,27
5022,W,1.39,0.122,0.01,50000,20
5023,W,10.76,0.104,0.01,50000,50
5024,L,2.56,0.169,0.01,50000,29
5025,L,2.28,0.183,0.01,50000,32
5026,W,6.22,0.156,0.01,50000,39
5027,W,3.87,0.134,0.01,50000,33
5028,W,3.43,0.099,0.01,50000,25
5029,L,-1.49,0.1,0.01,50000,19
5030,L,2.59,0.142,0.01,50000,54
5031,L,0.61,0.108,0.01,50000,40
5032,L,1.5,0.084,0.01,50000,42
5033,L,4.95,0.109,0.01,50000,50
5034,W,10.36,0.093,0.01,50000,60
5035,W,5.72,0.125,0.01,50000,49
5036,W,9.33,0.124,0.01,50000,62
5037,W,6.03,0.144,0.01,50000,60
5038,W,7.12,0.132,0.01,50000,54
5039,L,4.83,0.084,0.01,50000,59
5040,D,11.13,0.139,0.01,50000,81
5041,L,-2.0,0.107,0.01,50000,9
5042,W,2.35,0.052,0.01,50000,25
5043,W,3.57,0.196,0.01,50000,45
5044,L,3.56,0.088,0.01,50000,64
5045,D,9.53,0.158,0.01,50000,81
5046,L,1.45,0.137,0.01,50000,43
5047,W,9.92,0.15,0.01,50000,72
5048,W,9.33,0.102,0.01,50000,50
5049,L,4.17,0.097,0.01,50000,55
5050,L,2.89,0.121,0.01,50000,34
5051,L,6.79,0.121,0.01,50000,72
5052,W,4.87,0.134,0.01,50000,33
5053,W,3.8,0.127,0.01,50000,24
5054,W,2.7,0.135,0.01,50000,33
5055,W,5.02,0.138,0.01,50000,27
5056,L,4.74,0.163,0.01,50000,79
5057,W,5.66,0.099,0.01,50000,39
5058,L,4.36,0.143,0.01,50000,52
5059,W,12.47,0.132,0.01,50000,62
5060,W,3.55,0.085,0.01,50000,29
5061,L,4.18,0.095,0.01,50000,35
5062,L,2.73,0.094,0.01,50000,48
5063,L,4.12,0.114,0.01,50000,35
5064,L,4.95,0.099,0.01,50000,54
5065,W,4.02,0.091,0.01,50000,27
5066,W,4.66,0.086,0.01,50000,41
5067,L,-1.77,0.113,0.01,50000,17
5068,L,-1.78,0.127,0.01,50000,21
5069,W,9.15,0.114,0.01,50000,50
5070,L,1.53,0.088,0.01,50000,58
5071,W,7.07,0.096,0.01,50000,79
5072,W,10.41,0.121,0.01,50000,62
5073,W,5.13,0.073,0.01,50000,38
5074,W,5.8,0.108,0.01,50000,33
5075,L,-1.79,0.071,0.01,50000,17
5076,W,3.45,0.086,0.01,50000,43
5077,L,0.31,0.133,0.01,50000,26
5078,W,8.78,0.102,0.01,50000,46
5079,L,3.04,0.113,0.01,50000,40
5080,L,2.6,0.073,0.01,50000,41
5081,D,8.3,0.125,0.01,50000,81
5082,L,3.38,0.116,0.01,50000,54
5083,L,5.19,0.132,0.01,50000,44
5084,L,1.7,0.093,0.01,50000,28
5085,D,7.82,0.128,0.01,50000,81
5086,L,2.6,0.178,0.01,50000,30
5087,W,5.07,0.111,0.01,50000,31
5088,L,-0.16,0.055,0.01,50000,21
5089,L,3.1,0.128,0.01,50000,71
5090,L,2.69,0.113,0.01,50000,39
5091,L,5.68,0.134,0.01,50000,56
5092,L,4.41,0.093,0.01,50000,45
5093,W,6.71,0.142,0.01,50000,47
5094,L,4.38,0.073,0.01,50000,54
5095,W,6.99,0.087,0.01,50000,46
5096,W,9.7,0.126,0.01,50000,55
5097,W,7.71,0.116,0.01,50000,49
5098,L,1.91,0.104,0.01,50000,36
5099,L,1.31,0.215,0.01,50000,36
5100,W,9.58,0.153,0.01,50000,51
5101,W,4.75,0.116,0.01,50000,35
5102,W,11.93,0.112,0.01,50000,67
5103,L,4.33,0.06,0.01,50000,52
5104,L,4.67,0.076,0.01,50000,54
5105,L,3.37,0.115,0.01,50000,50
5106,L,0.67,0.132,0.01,50000,29
5107,L,6.33,0.105,0.01,50000,77
5108,L,5.98,0.078,0.01,50000,41
5109,L,7.15,0.096,0.01,50000,63
5110,L,7.87,0.094,0.01,50000,71
5111,L,2.36,0.126,0.01,50000,39
5112,D,10.25,0.056,0.01,50000,81
5113,L,4.72,0.134,0.01,50000,48
5114,L,8.4,0.142,0.01,50000,74
5115,W,6.95,0.1,0.01,50000,53
5116,W,8.72,0.137,0.01,50000,50
5117,L,4.06,0.117,0.01,50000,58
5118,L,7.5,0.098,0.01,50000,72
5119,L,0.83,0.123,0.01,50000,40
5120,L,6.68,0.079,0.01,50000,47
5121,L,7.05,0.115,0.01,50000,73
5122,L,8.35,0.104,0.01,50000,68
5123,W,7.66,0.124,0.01,50000,81
5124,W,4.73,0.137,0.01,50000,43
5125,L,5.11,0.092,0.01,50000,45
5126,L,0.96,0.114,0.01,50000,31
5127,W,3.42,0.084,0.01,50000,28
5128,L,0.72,0.111,0.01,50000,24
5129,L,4.47,0.112,0.01,50000,34
5130,L,0.43,0.104,0.01,50000,27
5131,L,0.84,0.095,0.01,50000,31
5132,W,5.64,0.072,0.01,50000,47
5133,L,1.84,0.114,0.01,50000,47
5134,W,5.22,0.113,0.01,50000,34
5135,L,3.9,0.096,0.01,50000,54
5136,L,4.22,0.095,0.01,50000,31
5137,L,2.17,0.142,0.01,50000,49
5138,L,4.79,0.127,0.01,50000,56
5139,L,1.76,0.094,0.01,50000,36
5140,L,4.63,0.099,0.01,50000,40
5141,D,12.94,0.144,0.01,50000,81
5142,W,5.62,0.092,0.01,50000,35
5143,L,1.23,0.107,0.01,50000,36
5144,L,4.28,0.085,0.01,50000,31
5145,L,2.27,0.084,0.01,50000,31
5146,L,4.94,0.109,0.01,50000,48
5147,W,6.34,0.073,0.01,50000,42
5148,L,-1.34,0.129,0.01,50000,26
5149,L,5.02,0.092,0.01,50000,33
5150,W,11.39,0.156,0.01,50000,59
5151,D,11.52,0.094,0.01,50000,81
5152,W,5.44,0.116,0.01,50000,40
5153,L,2.42,0.117,0.01,50000,38
5154,W,4.28,0.094,0.01,50000,32
5155,D,8.71,0.136,0.01,50000,81
5156,L,1.51,0.139,0.01,50000,31
5157,W,8.48,0.101,0.01,50000,48
5158,W,7.92,0.112,0.01,50000,50
5159,W,8.79,0.079,0.01,50000,47
5160,W,7.78,0.094,0.01,50000,41
5161,W,7.39,0.098,0.01,50000,41
5162,L,2.08,0.151,0.01,50000,33
5163,L,3.95,0.138,0.01,50000,54
5164,L,2.54,0.098,0.01,50000,46
5165,L,5.29,0.116,0.01,50000,62
5166,W,10.41,0.109,0.01,50000,65
5167,D,8.83,0.168,0.01,50000,81
5168,L,6.49,0.12,0.01,50000,63
5169,W,7.03,0.089,0.01,50000,63
5170,L,5.44,0.113,0.01,50000,76
5171,L,1.44,0.112,0.01,50000,25
5172,L,5.02,0.083,0.01,50000,68
5173,L,-0.76,0.1,0.01,50000,25
5174,W,7.68,0.168,0.01,50000,50
5175,W,3.32,0.111,0.01,50000,27
5176,L,7.36,0.103,0.01,50000,47
5177,L,0.64,0.119,0.01,50000,27
5178,D,10.83,0.118,0.01,50000,81
5179,L,-1.2,0.109,0.01,50000,9
5180,W,8.49,0.15,0.01,50000,59
5181,W,6.96,0.068,0.01,50000,63
5182,L,-0.78,0.187,0.01,50000,13
5183,L,4.1,0.112,0.01,50000,76
5184,L,5.92,0.116,0.01,50000,64
5185,L,6.1,0.108,0.01,50000,60
5186,W,11.96,0.063,0.01,50000,81
5187,L,7.2,0.159,0.01,50000,54
5188,D,11.17,0.091,0.01,50000,81
5189,L,1.28,0.131,0.01,50000,34
5190,D,7.32,0.09,0.01,50000,81
5191,L,2.11,0.15,0.01,50000,31
5192,L,-1.34,0.088,0.01,50000,20
5193,L,1.04,0.151,0.01,50000,39
5194,L,3.57,0.114,0.01,50000,37
5195,L,2.7,0.166,0.01,50000,61
5196,L,2.34,0.106,0.01,50000,46
5197,W,6.93,0.091,0.01,50000,29
5198,L,4.26,0.133,0.01,50000,33
5199,L,2.97,0.16,0.01,50000,43
5200,L,3.11,0.14,0.01,50000,28
5201,L,2.05,0.109,0.01,50000,25
5202,L,3.67,0.085,0.01,50000,51
5203,W,9.64,0.139,0.01,50000,51
